terms,pos,type,count
소,Modifier,2007,1
소,Modifier,2014,1
소,Modifier,2019,2
소개,Noun,2009,1
소년,Noun,2004,1
소년원,Noun,2004,1
소년원,Noun,2007,1
소득,Noun,2018,1
소망,Noun,2016,1
소모,Noun,2009,1
소박하게,Adjective,2011,1
소비자,Noun,2019,1
소상,Noun,2019,1
소생,Noun,2009,1
소설,Noun,2008,1
소설,Noun,2014,1
소속,Noun,2004,1
소외,Noun,2011,1
소외,Noun,2016,1
소용,Noun,2015,1
소원,Noun,2007,1
소원,Noun,2008,1
소위,Noun,2019,1
소임,Noun,2004,1
소임,Noun,2005,1
소임,Noun,2006,1
소임,Noun,2007,1
소임,Noun,2008,1
소임,Noun,2009,1
소임,Noun,2010,1
소임,Noun,2011,1
소임,Noun,2014,1
소임,Noun,2015,1
소임,Noun,2019,1
소자,Noun,2011,1
소중하게,Adjective,2012,1
소중한,Adjective,2014,1
소중한,Adjective,2016,1
소중함과,Adjective,2007,1
소중함을,Adjective,2008,1
소중함을,Adjective,2019,1
소중히,Adjective,2009,1
소통,Noun,2006,1
소통,Noun,2010,1
소통,Noun,2011,2
소통,Noun,2012,1
소통,Noun,2014,1
소통,Noun,2017,1
소통,Noun,2018,3
소홀함도,Adjective,2005,1
소홀함이,Adjective,2006,1
소홀함이,Adjective,2011,1
소홀함이,Adjective,2014,2
소홀함이,Adjective,2015,1
소홀했던,Adjective,2005,1
속,Modifier,2004,1
속,Modifier,2006,1
속,Modifier,2009,1
속,Modifier,2018,1
속,Noun,2004,1
속,Noun,2005,2
속,Noun,2006,2
속,Noun,2008,3
속,Noun,2009,3
속,Noun,2010,1
속,Noun,2012,1
속,Noun,2013,2
속,Noun,2015,2
속,Noun,2016,4
속,Noun,2017,2
속,Noun,2018,2
속,Noun,2019,2
속담,Noun,2015,1
속도,Noun,2004,1
속도,Noun,2011,1
손,Noun,2007,1
손길,Noun,2009,1
손길,Noun,2011,1
손님,Noun,2011,1
손쉽게,Adjective,2014,1
손잡고,Verb,2005,1
손해,Noun,2008,1
손해,Noun,2015,1
솔선수범,Noun,2017,1
솔선수범,Noun,2018,1
솟아오르는,Verb,2004,1
송도,Noun,2013,1
송이,Noun,2017,1
쇄신,Noun,2004,1
수,Modifier,2006,1
수,Modifier,2010,2
수,Modifier,2012,1
수,Modifier,2018,2
수,Noun,2004,12
수,Noun,2005,6
수,Noun,2006,8
수,Noun,2007,13
수,Noun,2008,6
수,Noun,2009,16
수,Noun,2010,3
수,Noun,2011,7
수,Noun,2012,2
수,Noun,2013,8
수,Noun,2014,6
수,Noun,2015,11
수,Noun,2016,8
수,Noun,2017,9
수,Noun,2018,12
수,Noun,2019,6
수급,Noun,2019,1
수렴,Noun,2004,1
수립,Noun,2006,1
수립,Noun,2013,1
수립,Noun,2014,1
수립,Noun,2016,1
수립,Noun,2017,1
수립,Noun,2018,5
수립,Noun,2019,1
수많은,Adjective,2016,2
수사,Noun,2004,3
수사,Noun,2005,3
수사,Noun,2006,2
수사,Noun,2011,1
수사,Noun,2012,1
수사,Noun,2014,1
수사,Noun,2015,1
수사,Noun,2016,3
수사,Noun,2018,2
수사,Noun,2019,4
수사권,Noun,2004,1
수사권,Noun,2005,1
수사권,Noun,2006,1
수사권,Noun,2018,1
수사권,Noun,2019,2
수수료,Noun,2017,1
수요,Noun,2017,1
수용,Noun,2004,2
수용,Noun,2008,1
수용,Noun,2011,1
수용,Noun,2012,2
수용,Noun,2018,2
수용,Noun,2019,6
수준,Noun,2007,1
수준,Noun,2008,2
수준,Noun,2011,2
수준,Noun,2013,1
수준,Noun,2016,1
수준,Noun,2019,1
수출,Noun,2007,1
수출,Noun,2008,1
수출,Noun,2011,1
수출,Noun,2016,1
수행,Noun,2005,1
수행,Noun,2008,1
수행,Noun,2010,1
수행,Noun,2017,1
수행,Noun,2018,1
수형,Noun,2004,1
수형,Noun,2010,1
수형,Noun,2013,2
수형,Noun,2014,1
수형,Noun,2015,1
수형,Noun,2016,2
수형,Noun,2017,1
수호,Noun,2004,1
수호,Noun,2006,1
수호,Noun,2010,1
수호,Noun,2013,1
수호,Noun,2014,1
수호,Noun,2016,1
수호,Noun,2018,2
숙련,Noun,2011,1
숙련,Noun,2017,1
순간,Noun,2010,1
순간,Noun,2013,1
순간,Noun,2019,2
순탄,Noun,2012,1
순화,Noun,2012,1
술,Noun,2008,1
숨소리,Noun,2009,1
숨쉬고,Verb,2008,1
숨쉬는,Verb,2012,1
숨쉬도록,Verb,2006,1
숨어,Verb,2013,1
쉼,Verb,2017,1
쉼,Verb,2019,1
쉽게,Verb,2005,1
쉽게,Verb,2016,2
쉽고,Verb,2007,1
쉽습니다,Verb,2011,1
쉽습니다,Verb,2019,1
스럽게,Josa,2007,1
스럽게,Josa,2012,1
스럽게,Josa,2014,1
스럽게,Josa,2015,1
스마일,Noun,2016,1
스마일,Noun,2017,1
스마트폰,Noun,2016,1
스며드는,Verb,2012,1
스며들,Verb,2009,1
스스로,Noun,2005,1
스스로,Noun,2006,1
스스로,Noun,2007,5
스스로,Noun,2008,1
스스로,Noun,2011,1
스스로,Noun,2012,1
스스로,Noun,2015,1
스탠더드,Noun,2005,1
스텐더드,Noun,2006,1
스트레스,Noun,2007,1
스포츠,Noun,2011,1
스포츠,Noun,2018,1
슬기로운,Adjective,2016,1
슬기로울,Adjective,2008,1
슬기롭게,Adjective,2005,1
슬픔,Noun,2005,1
습관,Noun,2011,1
승복,Noun,2004,1
승복,Noun,2005,1
승복,Noun,2007,1
시,Modifier,2005,1
시,Modifier,2008,1
시,Modifier,2014,1
시,Modifier,2015,1
시,Modifier,2017,1
시,Modifier,2018,1
시,Modifier,2019,1
시,Noun,2008,1
시,Noun,2009,1
시,Noun,2010,1
시,Noun,2014,1
시각,Noun,2005,1
시각장애인,Noun,2012,1
시간,Noun,2007,2
시간,Noun,2013,1
시간,Noun,2018,3
시급한,Adjective,2019,1
시기,Noun,2004,5
시기,Noun,2005,3
시기,Noun,2006,2
시기,Noun,2007,3
시기,Noun,2008,5
시기,Noun,2012,1
시기,Noun,2013,3
시기,Noun,2014,6
시기,Noun,2016,4
시기,Noun,2017,7
시기,Noun,2018,2
시기,Noun,2019,2
시대,Noun,2004,3
시대,Noun,2005,1
시대,Noun,2006,1
시대,Noun,2011,2
시대,Noun,2012,3
시대,Noun,2013,3
시대,Noun,2015,2
시대,Noun,2016,2
시대,Noun,2017,1
시대,Noun,2018,1
시대,Noun,2019,3
시대정신,Noun,2011,1
시도,Noun,2011,1
시도,Noun,2014,1
시도,Noun,2016,1
시도,Noun,2017,1
시도,Noun,2019,1
시련,Noun,2004,1
시련,Noun,2005,1
시련,Noun,2006,1
시련,Noun,2007,1
시련,Noun,2009,1
시름,Noun,2012,1
시민,Noun,2004,1
시민,Noun,2006,1
시민,Noun,2007,2
시민사회,Noun,2007,1
시비,Noun,2007,1
시비,Noun,2012,1
시비,Noun,2016,1
시선,Noun,2005,1
시설,Noun,2011,1
시설,Noun,2018,1
시설,Noun,2019,1
시스템,Noun,2004,2
시스템,Noun,2005,1
시스템,Noun,2007,3
시스템,Noun,2013,1
시스템,Noun,2014,1
시스템,Noun,2015,1
시스템,Noun,2016,3
시스템,Noun,2017,1
시오,Noun,2005,1
시위,Noun,2004,1
시위,Noun,2007,1
시위,Noun,2011,1
시인,Noun,2008,1
시인,Noun,2009,1
시인,Noun,2013,1
시작,Noun,2010,1
시작,Noun,2011,1
시작,Noun,2014,1
시작,Noun,2019,1
시장,Noun,2012,1
시장경제,Noun,2016,1
시장경제,Noun,2017,1
시적,Noun,2005,1
시절,Noun,2015,1
시점,Noun,2010,1
시점,Noun,2019,2
시정,Noun,2007,1
시책,Noun,2005,1
시책,Noun,2009,1
시켜,Verb,2004,1
시켜,Verb,2007,1
시켜,Verb,2008,1
시켜,Verb,2014,1
시켜,Verb,2015,2
시켜,Verb,2016,1
시켜,Verb,2017,1
시켜,Verb,2018,1
시켜,Verb,2019,1
시켜야,Verb,2019,1
시켰습니다,Verb,2005,1
시키고,Verb,2011,1
시키고,Verb,2015,2
시키고자,Verb,2007,1
시키는,Verb,2008,1
시키는,Verb,2015,2
시키는,Verb,2016,2
시키려는,Verb,2005,1
시키려는,Verb,2015,1
시킬,Verb,2006,1
시행,Noun,2004,1
시행,Noun,2007,2
시행,Noun,2008,1
시행,Noun,2012,2
시행,Noun,2013,2
시행,Noun,2017,2
식어가는,Verb,2015,1
식지수가,Verb,2016,1
식품,Noun,2015,1
신,Modifier,2011,2
신,Modifier,2014,1
신나는,Adjective,2007,1
신년사,Noun,2009,1
신념,Noun,2007,1
신념,Noun,2013,1
신뢰,Noun,2006,1
신뢰,Noun,2007,7
신뢰,Noun,2008,1
신뢰,Noun,2009,1
신뢰,Noun,2012,2
신뢰,Noun,2013,1
신뢰,Noun,2014,2
신뢰,Noun,2015,3
신뢰,Noun,2016,1
신뢰,Noun,2017,1
신뢰,Noun,2018,2
신뢰,Noun,2019,3
신명,Noun,2006,1
신명,Noun,2007,2
신묘년,Noun,2011,1
신바람,Noun,2008,1
신상,Noun,2014,1
신설,Noun,2006,1
신설,Noun,2014,1
신설,Noun,2017,1
신설,Noun,2019,1
신속,Noun,2016,1
신속,Noun,2017,1
신속하게,Adjective,2014,1
신속하고,Adjective,2012,1
신속하고,Adjective,2013,1
신속히,Adjective,2011,1
신앙,Noun,2010,1
신용,Noun,2006,1
신의,Noun,2010,1
신의,Noun,2014,1
신장,Noun,2004,2
신장,Noun,2005,1
신장,Noun,2006,2
신종,Noun,2014,1
신탁,Noun,2017,1
신호,Noun,2018,1
실,Noun,2014,1
실감,Noun,2016,1
실망,Noun,2007,1
실망,Noun,2015,1
실무,Noun,2011,2
실시,Noun,2006,1
실시,Noun,2014,1
실시,Noun,2016,2
실시,Noun,2017,1
실시,Noun,2018,2
실시,Noun,2019,1
실적,Noun,2016,1
실제,Noun,2014,1
실제,Noun,2017,1
실질,Noun,2004,2
실질,Noun,2006,2
실질,Noun,2008,1
실질,Noun,2013,1
실질,Noun,2016,1
실질,Noun,2017,1
실천,Noun,2006,2
실천,Noun,2007,1
실천,Noun,2008,2
실천,Noun,2010,1
실천,Noun,2014,1
실천,Noun,2016,1
실천,Noun,2017,1
실천,Noun,2018,1
실천,Noun,2019,1
실현,Noun,2004,1
실현,Noun,2012,1
실현,Noun,2013,1
실현,Noun,2015,2
실현,Noun,2018,2
실현,Noun,2019,1
실화,Noun,2017,1
실효,Noun,2009,1
실효,Noun,2017,1
실효,Noun,2019,1
심각한,Adjective,2009,1
심각해지고,Verb,2017,1
심각해지는,Verb,2014,1
심기,Noun,2013,1
심리치료,Noun,2017,2
심사,Noun,2010,1
심사,Noun,2011,1
심사,Noun,2012,1
심사,Noun,2014,1
심성,Noun,2012,1
심어,Verb,2016,1
심어주고,Verb,2016,1
심의,Noun,2018,1
심판,Noun,2007,1
심판,Noun,2014,1
심하고,Adjective,2008,1
심하여,Adjective,2015,1
심하여야,Adjective,2009,1
심해야,Adjective,2005,1
심해야,Adjective,2013,1
심혈,Noun,2006,1
심혈,Noun,2013,1
심혈,Noun,2015,1
심화,Noun,2014,1
심화,Noun,2016,1
십,Modifier,2005,1
십,Modifier,2017,1
십분,Noun,2005,1
싱가포르,Noun,2008,3
싶은,Verb,2007,1
싸울,Verb,2011,1
싹,Noun,2008,1
쌀쌀합니다,Adjective,2014,1
쌓아야,Verb,2011,1
쌓은,Verb,2014,1
쌓을,Verb,2009,1
썼습니다,Verb,2013,1
쏟겠다는,Verb,2005,1
쏟겠다는,Verb,2019,1
쏟았습니다,Verb,2019,1
쓴,Verb,2008,1
씩,Suffix,2016,3
씩,Suffix,2017,1
아,Josa,2006,1
아,Josa,2012,1
아,Josa,2013,1
아끼지,Verb,2015,1
아끼지,Verb,2017,1
아니고,Adjective,2016,1
아니고,Adjective,2018,1
아니냐는,Adjective,2015,1
아니라,Adjective,2005,1
아니라,Adjective,2011,1
아니라,Adjective,2013,2
아니라,Adjective,2015,2
아니라,Adjective,2018,1
아니라,Adjective,2019,2
아닌지,Adjective,2011,1
아닌지,Adjective,2016,1
아닐까,Adjective,2007,1
아닐까,Adjective,2008,1
아닙니다,Adjective,2004,1
아닙니다,Adjective,2005,1
아닙니다,Adjective,2007,1
아닙니다,Adjective,2009,1
아동,Noun,2004,1
아동,Noun,2010,1
아동,Noun,2012,1
아동,Noun,2014,1
아동,Noun,2015,1
아동,Noun,2016,2
아동,Noun,2017,1
아동,Noun,2018,1
아동,Noun,2019,1
아동학대,Noun,2017,1
아랍에미리트,Noun,2010,1
아름다운,Adjective,2017,1
아무런,Adjective,2007,1
아무리,Adverb,2004,1
아무리,Adverb,2008,1
아무리,Adverb,2015,1
아쉬운,Adjective,2015,1
아쉬움,Noun,2007,1
아야,Noun,2016,1
아우르는,Verb,2014,1
아울러,Verb,2004,2
아울러,Verb,2007,1
아울러,Verb,2008,1
아울러,Verb,2009,1
아울러,Verb,2010,1
아울러,Verb,2015,3
아울러,Verb,2016,1
아울러,Verb,2017,2
아울러,Verb,2018,1
아울러,Verb,2019,2
아이템,Noun,2007,1
아직,Adverb,2008,1
아직도,Adverb,2005,1
아직도,Adverb,2009,1
아직도,Adverb,2011,1
아침,Noun,2004,1
아침,Noun,2005,1
아침,Noun,2006,1
아침,Noun,2007,1
아침,Noun,2008,4
아침,Noun,2009,1
아침,Noun,2010,1
아침,Noun,2013,1
아침,Noun,2014,1
아침,Noun,2016,1
아침,Noun,2017,1
아태,Noun,2013,1
아프리카,Noun,2015,1
아픈,Adjective,2005,1
아픔,Noun,2009,1
아픔,Noun,2011,1
아픔,Noun,2018,1
아홉,Noun,2012,1
악,Noun,2015,1
악,Noun,2016,1
악순환,Noun,2014,1
악용,Noun,2004,1
악용,Noun,2009,1
악의,Noun,2019,1
악화,Noun,2009,2
안,Noun,2005,1
안,Noun,2009,1
안,Noun,2011,1
안,Noun,2013,1
안,Noun,2015,1
안,Noun,2019,2
안겨,Verb,2015,1
안겨주고,Verb,2007,1
안고,Noun,2005,1
안녕하십니까,Noun,2013,1
안다,Verb,2009,2
안됩니다,Adjective,2009,1
안됩니다,Adjective,2016,1
안목,Noun,2005,1
안보,Noun,2011,1
안보,Noun,2013,2
안보,Noun,2014,1
안보,Noun,2016,1
안보,Noun,2017,2
안보,Noun,2018,1
안심,Noun,2006,1
안심,Noun,2010,1
안심,Noun,2013,1
안전,Noun,2005,1
안전,Noun,2006,1
안전,Noun,2011,1
안전,Noun,2014,1
안전,Noun,2015,2
안전,Noun,2016,2
안전,Noun,2017,2
안전,Noun,2018,1
안전,Noun,2019,1
안전하고,Adjective,2015,1
안전하고,Adjective,2016,1
안전한,Adjective,2008,1
안전한,Adjective,2014,2
안전한,Adjective,2015,1
안전한지,Adjective,2016,1
안정,Noun,2004,3
안정,Noun,2006,1
안정,Noun,2008,1
안정,Noun,2009,1
안정,Noun,2017,1
안정,Noun,2019,1
안주,Noun,2008,1
안주,Noun,2011,1
안주,Noun,2019,1
안타깝고,Adjective,2015,1
안팎,Noun,2004,1
안팎,Noun,2007,1
않게,Verb,2015,1
않고,Verb,2008,1
않고,Verb,2016,1
않고,Verb,2019,1
않는,Verb,2007,1
않는,Verb,2009,1
않는,Verb,2014,1
않는,Verb,2016,1
않는,Verb,2019,1
않는다는,Verb,2007,1
않더라도,Verb,2008,1
않도록,Verb,2004,1
않도록,Verb,2006,1
않도록,Verb,2018,1
않도록,Verb,2019,1
않습니다,Verb,2005,1
않습니다,Verb,2008,1
않습니다,Verb,2015,1
않습니다,Verb,2018,1
않습니다,Verb,2019,1
않아야,Verb,2009,1
않았던,Verb,2011,1
않았습니다,Verb,2006,1
않았습니다,Verb,2013,1
않았습니다,Verb,2014,1
않았습니다,Verb,2015,2
않았습니다,Verb,2016,1
않았습니다,Verb,2017,1
않았지만,Verb,2014,1
않으면,Verb,2009,1
않으면,Verb,2013,1
않으면,Verb,2015,1
않은,Verb,2007,2
않은,Verb,2013,1
않은,Verb,2015,1
않은,Verb,2016,1
않을,Verb,2012,1
않지만,Verb,2017,1
알,Noun,2005,1
알,Noun,2007,1
알,Noun,2015,1
알,Noun,2016,1
알,Noun,2019,1
알려,Verb,2017,1
알리,Noun,2014,1
알리,Noun,2015,1
알리,Noun,2016,1
알차게,Adjective,2013,1
알찬,Adjective,2008,1
앞,Noun,2005,1
앞,Noun,2006,4
앞,Noun,2007,1
앞,Noun,2008,1
앞,Noun,2009,1
앞,Noun,2013,1
앞,Noun,2014,1
앞,Noun,2015,2
앞,Noun,2016,2
앞,Noun,2017,1
앞,Noun,2018,1
앞날,Noun,2007,1
앞서,Noun,2012,1
앞서,Noun,2015,1
앞서가는,Verb,2011,1
앞장,Noun,2006,1
앞장서,Verb,2015,1
앞장서도록,Verb,2017,1
앞장서야,Verb,2019,1
애하,Noun,2014,1
야,Josa,2005,1
야,Josa,2007,1
야,Josa,2009,4
야,Josa,2011,1
야,Josa,2012,1
야,Josa,2016,1
야기,Noun,2004,1
야하겠습니다,Adjective,2009,1
야한다는,Adjective,2007,1
약도,Noun,2015,1
약속,Noun,2006,1
약자,Noun,2005,1
약자,Noun,2006,1
약자,Noun,2007,1
약자,Noun,2008,1
약자,Noun,2010,1
약자,Noun,2011,2
약자,Noun,2012,2
약자,Noun,2013,1
약자,Noun,2015,1
약자,Noun,2016,2
약자,Noun,2017,1
약자,Noun,2018,3
약자,Noun,2019,4
약해야하는,Adjective,2015,1
양,Noun,2015,1
양극화,Noun,2006,2
양극화,Noun,2012,1
양대,Modifier,2013,1
양성,Noun,2017,1
양성,Noun,2019,1
양성제,Noun,2013,1
양형,Noun,2007,1
양형,Noun,2012,1
어,Suffix,2006,1
어,Suffix,2009,1
어간,Noun,2019,1
어기는,Verb,2006,1
어기는,Verb,2015,1
어긴,Verb,2007,1
어느,Adverb,2004,1
어느,Adverb,2005,2
어느,Adverb,2006,2
어느,Adverb,2007,3
어느,Adverb,2009,1
어느,Adverb,2014,1
어느,Adverb,2015,2
어느,Adverb,2017,1
어느,Adverb,2018,1
어느,Adverb,2019,1
어느덧,Adjective,2019,1
어디,Noun,2007,2
어디,Noun,2017,1
어디서,Adverb,2009,1
어떠한,Adjective,2007,1
어떠한,Adjective,2010,1
어떠한,Adjective,2014,1
어떠한,Adjective,2015,1
어떠한,Adjective,2016,1
어떠한,Adjective,2017,1
어떤,Adjective,2005,1
어떤,Adjective,2006,1
어떤,Adjective,2007,2
어떤,Adjective,2008,1
어떤,Adjective,2011,1
어떤,Adjective,2016,1
어떻게,Adjective,2006,2
어떻게,Adjective,2013,1
어떻게,Adjective,2014,1
어려운,Adjective,2004,1
어려운,Adjective,2005,1
어려운,Adjective,2006,1
어려운,Adjective,2009,3
어려운,Adjective,2012,2
어려운,Adjective,2013,2
어려운,Adjective,2015,1
어려운,Adjective,2016,3
어려운,Adjective,2017,1
어려운,Adjective,2018,2
어려울수록,Verb,2009,1
어려울수록,Verb,2013,1
어려움,Noun,2004,1
어려움,Noun,2005,1
어려움,Noun,2006,1
어려움,Noun,2008,1
어려움,Noun,2009,5
어려움,Noun,2010,1
어려움,Noun,2013,1
어려움,Noun,2014,3
어려움,Noun,2015,1
어려움,Noun,2016,1
어려움,Noun,2019,1
어려워지는,Verb,2011,1
어려웠던,Adjective,2007,1
어렵게,Adjective,2014,1
어렵다는,Adjective,2017,1
어렵습니다,Adjective,2009,1
어렵지만,Adjective,2014,1
어루만지는,Verb,2011,1
어린,Verb,2015,1
어린,Verb,2016,1
어린것,Verb,2008,1
어서,Noun,2004,1
어우러져,Verb,2016,1
어우러져,Verb,2017,1
어음,Noun,2017,1
어제,Noun,2016,1
언덕,Noun,2014,1
언론,Noun,2007,1
언론,Noun,2010,1
언제,Noun,2007,1
언제,Noun,2017,1
언제나,Adverb,2015,1
언제나,Adverb,2016,1
언제나,Adverb,2018,3
얻,Verb,2014,1
얻는,Verb,2008,1
얻는다면,Verb,2013,1
얻어,Verb,2005,1
얻어질,Verb,2014,1
얻을,Verb,2018,1
얻을,Verb,2019,1
얻지,Noun,2013,1
얼마나,Noun,2015,1
얼마나,Noun,2016,1
얼음장,Noun,2008,1
얽힌,Verb,2014,1
엄,Noun,2012,1
엄격한,Adjective,2007,1
엄격히,Adjective,2008,1
엄단,Noun,2005,1
엄단,Noun,2008,1
엄단,Noun,2009,1
엄단,Noun,2011,1
엄단,Noun,2012,1
엄단,Noun,2013,1
엄단,Noun,2017,1
엄단하,Noun,2016,1
엄단함,Noun,2004,1
엄단해,Noun,2017,1
엄벌,Noun,2007,1
엄벌,Noun,2017,1
엄벌,Noun,2019,1
엄정하게,Adjective,2004,1
엄정하게,Adjective,2008,1
엄정하게,Adjective,2009,1
엄정하게,Adjective,2012,1
엄정하게,Adjective,2013,1
엄정하게,Adjective,2014,1
엄정하게,Adjective,2015,1
엄정하게,Adjective,2018,1
엄정하게,Adjective,2019,1
엄정하고,Adjective,2006,1
엄정하고,Adjective,2007,1
엄정하고,Adjective,2018,1
엄정하고,Adjective,2019,1
엄정한,Adjective,2004,1
엄정한,Adjective,2012,1
엄정히,Adjective,2010,1
엄중,Noun,2006,1
엄중,Noun,2019,1
엄중한,Adjective,2019,1
엄중히,Adjective,2013,1
업무,Noun,2005,3
업무,Noun,2006,1
업무,Noun,2007,5
업무,Noun,2008,1
업무,Noun,2010,1
업무,Noun,2011,1
업무,Noun,2013,1
업무,Noun,2014,4
업무,Noun,2015,4
업무,Noun,2016,2
업무,Noun,2018,2
업무,Noun,2019,1
없고,Adjective,2006,1
없고,Adjective,2007,1
없고,Adjective,2011,1
없고,Adjective,2017,1
없는,Adjective,2004,2
없는,Adjective,2006,1
없는,Adjective,2007,3
없는,Adjective,2008,1
없는,Adjective,2009,1
없는,Adjective,2010,1
없는,Adjective,2015,1
없는,Adjective,2016,1
없는,Adjective,2017,1
없는,Adjective,2018,1
없는,Adjective,2019,1
없는지,Adjective,2005,1
없는지,Adjective,2007,1
없는지,Adjective,2014,1
없는지,Adjective,2016,1
없는지를,Adjective,2007,1
없다,Adjective,2011,1
없다,Adjective,2013,1
없다는,Adjective,2009,1
없다면,Adjective,2015,1
없도록,Adjective,2004,1
없도록,Adjective,2009,1
없도록,Adjective,2011,1
없도록,Adjective,2012,1
없도록,Adjective,2014,3
없도록,Adjective,2015,1
없도록,Adjective,2016,2
없도록,Adjective,2018,1
없습니다,Adjective,2004,2
없습니다,Adjective,2005,1
없습니다,Adjective,2009,2
없습니다,Adjective,2011,1
없습니다,Adjective,2013,2
없습니다,Adjective,2014,1
없습니다,Adjective,2015,1
없습니다,Adjective,2016,1
없습니다,Adjective,2019,1
없애,Verb,2014,1
없애고,Verb,2014,1
없어야,Adjective,2005,1
없어야,Adjective,2006,1
없으면,Adjective,2011,1
없을,Adjective,2007,1
없이,Adverb,2004,2
없이,Adverb,2006,1
없이,Adverb,2007,4
없이,Adverb,2008,3
없이,Adverb,2010,1
없이,Adverb,2011,1
없이,Adverb,2012,3
없이,Adverb,2013,3
없이,Adverb,2014,2
없이,Adverb,2016,1
없이,Adverb,2017,2
없이,Adverb,2018,2
없이는,Adjective,2013,1
없이는,Adjective,2014,1
없지,Adjective,2014,1
에,Foreign,2007,1
에,Foreign,2010,1
에,Foreign,2016,1
에,Foreign,2018,1
에,Josa,2004,33
에,Josa,2005,17
에,Josa,2006,13
에,Josa,2007,30
에,Josa,2008,24
에,Josa,2009,14
에,Josa,2010,15
에,Josa,2011,24
에,Josa,2012,20
에,Josa,2013,18
에,Josa,2014,17
에,Josa,2015,29
에,Josa,2016,25
에,Josa,2017,39
에,Josa,2018,22
에,Josa,2019,44
에게,Josa,2004,1
에게,Josa,2005,2
에게,Josa,2006,2
에게,Josa,2007,5
에게,Josa,2008,1
에게,Josa,2009,3
에게,Josa,2012,7
에게,Josa,2015,3
에게,Josa,2016,1
에게,Josa,2019,2
에게는,Josa,2006,1
에게도,Josa,2013,1
에게만,Josa,2005,1
에는,Foreign,2007,1
에는,Foreign,2018,1
에는,Josa,2004,1
에는,Josa,2005,1
에는,Josa,2006,1
에는,Josa,2007,1
에는,Josa,2008,1
에는,Josa,2011,3
에는,Josa,2012,2
에는,Josa,2013,1
에는,Josa,2015,2
에는,Josa,2016,1
에는,Josa,2018,1
에는,Josa,2019,4
에도,Josa,2004,2
에도,Josa,2005,2
에도,Josa,2006,3
에도,Josa,2007,1
에도,Josa,2008,1
에도,Josa,2009,3
에도,Josa,2010,3
에도,Josa,2011,3
에도,Josa,2012,3
에도,Josa,2013,1
에도,Josa,2014,3
에도,Josa,2015,3
에도,Josa,2016,4
에도,Josa,2017,1
에도,Josa,2018,3
에도,Josa,2019,4
에서,Josa,2004,2
에서,Josa,2005,4
에서,Josa,2006,3
에서,Josa,2007,7
에서,Josa,2008,5
에서,Josa,2009,2
에서,Josa,2010,4
에서,Josa,2011,9
에서,Josa,2012,4
에서,Josa,2013,2
에서,Josa,2014,2
에서,Josa,2015,5
에서,Josa,2016,5
에서,Josa,2017,3
에서,Josa,2018,8
에서,Josa,2019,3
에서는,Josa,2004,1
에서는,Josa,2007,1
에서는,Josa,2008,1
에서는,Josa,2011,1
에서는,Josa,2013,1
에서는,Josa,2016,1
에서도,Josa,2004,1
에서도,Josa,2005,1
에서도,Josa,2006,1
에서도,Josa,2008,3
에서도,Josa,2009,1
에서도,Josa,2011,2
에서도,Josa,2013,2
에서도,Josa,2015,1
에서도,Josa,2016,4
에서도,Josa,2017,1
에서의,Josa,2014,1
에서의,Josa,2019,2
에야,Josa,2004,1
엘,Josa,2014,1
여,Josa,2006,1
여,Josa,2007,5
여,Josa,2008,1
여,Josa,2011,1
여,Josa,2013,1
여,Josa,2016,1
여,Noun,2004,2
여,Noun,2006,1
여,Noun,2010,1
여,Noun,2011,1
여객,Noun,2018,1
여건,Noun,2004,1
여건,Noun,2005,1
여건,Noun,2007,1
여건,Noun,2009,1
여건,Noun,2011,1
여건,Noun,2012,2
여건,Noun,2015,1
여건,Noun,2016,1
여건,Noun,2017,2
여건,Noun,2018,1
여겨,Verb,2007,1
여과,Noun,2012,1
여기,Noun,2005,1
여기,Noun,2006,1
여기,Noun,2008,1
여기,Noun,2009,1
여기는,Verb,2015,1
여기저기,Noun,2017,1
여러,Noun,2009,1
여러분,Noun,2004,9
여러분,Noun,2005,7
여러분,Noun,2006,10
여러분,Noun,2007,9
여러분,Noun,2008,8
여러분,Noun,2009,14
여러분,Noun,2010,7
여러분,Noun,2011,10
여러분,Noun,2012,9
여러분,Noun,2013,7
여러분,Noun,2014,6
여러분,Noun,2015,8
여러분,Noun,2016,10
여러분,Noun,2017,11
여러분,Noun,2018,11
여러분,Noun,2019,9
여명,Noun,2010,1
여부,Noun,2004,1
여부,Noun,2012,1
여성,Noun,2004,1
여성,Noun,2006,1
여성,Noun,2016,2
여성,Noun,2017,2
여성,Noun,2019,1
여수,Noun,2013,1
여야,Noun,2007,1
여야,Noun,2009,1
여야,Noun,2019,1
여유,Noun,2008,1
여전합니다,Adjective,2015,1
여전합니다,Adjective,2016,1
여전히,Adjective,2005,1
여전히,Adjective,2014,2
여전히,Adjective,2016,1
여정,Noun,2019,1
여행,Noun,2017,1
역대,Noun,2013,1
역대,Noun,2016,1
역량,Noun,2004,3
역량,Noun,2005,3
역량,Noun,2006,1
역량,Noun,2009,1
역량,Noun,2011,1
역량,Noun,2012,1
역량,Noun,2013,2
역량,Noun,2014,1
역량,Noun,2015,2
역량,Noun,2016,3
역량,Noun,2017,1
역량,Noun,2018,2
역량,Noun,2019,2
역사,Noun,2012,2
역사,Noun,2018,1
역사,Noun,2019,2
역시,Noun,2005,1
역시,Noun,2019,1
역점,Noun,2006,1
역지,Adjective,2018,1
역할,Noun,2004,1
역할,Noun,2008,1
